,correct,predicted
501,5990,4476.551864501993
502,4990,4766.9364029014905
503,10695,14275.242021971424
504,19889,19560.636445711676
505,8490,12453.164923423192
506,14864,12151.803673623344
507,5200,280.05498668031214
508,5990,9345.777923807142
509,10800,11755.022135643158
510,12764,14997.07293070732
511,59500,35329.131440124285
512,12899,12331.302453408356
513,11990,18860.531998942686
514,8650,8897.954868505347
515,8690,7921.660058273803
516,18990,23178.240561283223
517,8990,10364.678893679065
518,8990,9238.380881258003
519,8490,8832.410866167447
520,31670,38235.378436005616
521,6590,5797.282445243491
522,15790,14872.606046956316
523,3850,3570.7895095445183
524,6995,5865.33782414547
525,13350,12715.773015629895
526,12480,14446.802128890362
527,28950,29608.653622889367
528,14990,13608.054044400731
529,9885,11193.7433964797
530,15475,15349.719907470655
531,30447,31319.557224510645
532,7000,4237.414041269871
533,13900,14367.774522607737
534,9500,13051.834355564673
535,11980,13635.058462888997
536,19000,22532.578922549274
537,7500,7780.960794013019
538,5100,4777.6055416882955
539,7940,8255.747468805796
540,8200,6393.1050659934535
541,9360,10092.830454368781
542,38430,46700.952334658985
543,7999,9193.705415167966
544,10900,15428.342520898423
545,24000,22040.628655174736
546,24480,25710.987145717823
547,6935,4928.715362034525
548,11480,14032.431547257338
549,12220,14324.970576892058
550,16290,18167.13544337828
551,41990,40843.07458258017
552,6390,7379.337562163675
553,5500,3608.5143986430976
554,12500,12629.258887077334
555,14970,14233.929905718534
556,11200,10625.456698921651
557,6990,6828.794954478955
558,6790,4279.196932037181
559,12897,13932.019393729659
560,10950,11060.470488317478
561,6980,8017.023171890241
562,95950,95560.44963715898
563,19950,20908.667167444044
564,8999,9763.427931610113
565,19780,25708.499719914063
566,11750,12109.24615864864
567,4499,3878.727779773417
568,6666,7465.37259802367
569,29690,28312.386963749228
570,5900,3101.2306018097224
571,19390,20585.733057713413
572,4799,4178.375616856574
573,12900,14836.958964354017
574,12597,13793.318057127673
575,4200,4611.68429298228
576,3400,1145.0689060666336
577,11241,14466.77769366853
578,34800,34016.31345601754
579,5790,4360.530941349751
580,4770,8131.723499704794
581,9900,10418.369442801384
582,25925,24447.464176402813
583,31989,41168.4430671687
584,9190,13328.368939000817
585,29110,30453.327026961575
586,22789,27029.74727552189
587,13790,16709.775906560386
588,7490,8018.956735233374
589,4990,4709.66722520324
590,42950,59794.48700224779
591,4300,2303.3540332291905
592,15700,18583.711062481107
593,18780,35449.808334313115
594,6222,7740.260121311045
595,4444,3294.57377124053
596,67350,62508.467790048504
597,12222,12337.099460442922
598,8790,13708.848723939656
599,5980,6116.817810005574
600,33824,35800.22824949771
601,17850,18071.43106442886
602,8800,10278.713388723954
603,47890,50573.57475221573
604,6850,5778.846712917453
605,12800,11904.479837927527
606,6440,3491.6578703801697
607,12990,9652.5390307138
608,16680,18167.13544337828
609,15600,12980.936392341142
610,10500,9501.662557540269
611,19950,23404.036860671476
612,57900,49034.453155243034
613,28740,29569.32297898074
614,10780,13873.9325791978
615,35990,35027.58411648903
616,12990,16375.795750875575
617,3199,718.649015747973
618,55990,68971.47073889492
619,5650,3534.94652049706
620,8500,4845.941355373619
621,6990,5776.646799496963
622,4200,1670.3128778747432
623,11500,11315.790990935871
624,6399,6219.569771595367
625,5799,7638.674663811871
626,11480,23544.50721523672
627,6499,4719.004241022101
628,9970,7750.599211776942
629,13810,14824.23482862044
630,13940,12243.725296179737
631,7424,7164.185731467784
632,4500,5542.373413571855
633,51790,52380.53465505683
634,36900,35521.22274580522
635,6399,3435.8528059770088
636,13280,11737.910588260791
637,13333,17370.5099674308
638,13999,16777.668180034572
639,7800,8017.360093102068
640,9990,11089.394914995142
641,14990,17204.15838785578
642,21980,14446.009561270272
643,25880,26257.023392073665
644,11990,11367.488132304992
645,11707,13734.222860706022
646,32220,37956.40998906236
647,21990,22785.0113283335
648,13486,13764.3399849835
649,10990,9947.204767058844
650,14950,17337.229393611356
651,13870,14764.237267953464
652,13870,13460.329369755871
653,192780,225656.94478176103
654,12350,12635.288229956168
655,10490,12373.302068147012
656,17880,21662.457248859107
657,8490,9502.655139782846
658,5999,6314.845991916734
659,3000,1026.3929955941403
660,6999,5034.332861893226
661,7800,9145.442641163896
662,18000,17056.464275350816
663,28590,31484.98320900509
664,21990,26604.922181506226
665,11950,11844.872793861323
666,27435,26162.951301678615
667,52880,45429.78201490092
668,4100,1551.6467226268032
669,9590,11202.169321137872
670,25480,24041.58190283834
671,3700,6006.352974433274
672,31490,39693.48931545675
673,6500,5924.259239520223
674,6445,5736.795408425891
675,3300,-177.91571918469344
676,48895,38443.29840657975
677,77900,63353.656217655815
678,5990,6927.612499325962
679,18480,23646.76818614853
680,30890,33885.21499771529
681,29369,26731.757638307055
682,8500,6175.717239086733
683,12170,12579.612785805397
684,6900,11322.678782582685
685,7495,8396.5141320771
686,57530,62494.65972408903
687,7999,10297.568667658703
688,19960,18913.38391559913
689,4299,1050.0513695644877
690,17739,17993.934546738285
691,4799,-476.7681489406277
692,18850,21022.935442340804
693,8690,8714.17043561078
694,7400,5831.203628460444
695,4850,2404.508892935808
696,4699,2046.4747025177148
697,7450,6447.855807577684
698,7500,6378.88904675786
699,32775,35293.85211444978
700,41896,30460.455165568164
701,4949,5280.944020677378
702,21990,22673.602806368122
703,21260,22167.71860723599
704,6950,6737.559245300063
705,19900,16396.382175167666
706,39980,33615.5476736174
707,6500,7151.477145694891
708,26990,28211.66281879184
709,8499,7552.797908753533
710,17779,18186.186012829963
711,15490,21070.925619059843
712,15990,18287.966764356985
713,6490,10610.68778402889
714,5500,5155.596667707277
715,7990,6362.814021650693
716,10999,10844.914398507355
717,27980,24886.09929964206
718,1800,1860.455026648735
719,21990,21321.175646917935
720,6999,5230.121585373601
721,7532,9172.15172239161
722,3999,10258.679543109924
723,19930,22460.546459022175
724,11990,11656.176088032213
725,13340,12566.218783229608
726,8900,9334.28193348926
727,10990,12286.04996474466
728,11950,13526.473674081972
729,6490,6543.649492289838
730,6720,8774.119973360896
731,29880,54061.07715933712
732,37990,29723.570626200657
733,8200,8115.74261068078
734,9900,10083.726905010299
735,16500,16605.557567265296
736,4600,4104.748962982176
737,11876,10913.787686697353
738,10440,9965.261708667302
739,5700,3790.350593914427
740,9280,12918.152731438217
741,10710,11095.708140811379
742,28950,36994.90123479404
743,11490,9546.057270029252
744,7980,9821.117378147588
745,10999,11351.734708576387
746,7400,7043.898832809096
747,6490,9601.381249405516
748,5490,6104.762851803296
749,10490,12077.019540514968
750,4750,6558.563980294064
751,8480,8181.67456937633
752,9000,7644.438778809601
753,18970,21931.445332228286
754,9990,15543.228728226086
755,38942,49356.23642809552
756,2890,-498.3617999757589
757,4500,5543.108604013396
758,29950,27910.030327996785
759,9490,10172.933762465727
760,7700,6930.000028583763
761,54590,36534.12721196745
762,11990,11055.35204480604
763,7990,5796.499836972809
764,28490,23321.94069743788
765,22600,36858.71209671031
766,2990,4108.2803366303
767,4300,1321.5847141933882
768,4490,4685.1255939437615
769,12896,13301.616400425155
770,8600,8570.033618437667
771,6000,4754.365088400607
772,6490,5333.41926141928
773,10950,12537.583315620312
774,8999,9743.948030738644
775,3500,2595.804660558906
776,5870,4854.502548170281
777,12900,13809.972223940398
778,6500,4854.282595877852
779,47700,38422.74653488051
780,30960,33072.81608556419
781,20960,22084.53706109699
782,11400,11514.65846816271
783,4100,1724.9482762897405
784,24900,20888.543000811285
785,43950,51662.85120264476
786,30900,34506.963099663946
787,5780,4852.959815209635
788,4800,1637.0376676604956
789,22900,30428.571401342157
790,11930,12909.77867200339
791,4900,1209.8865395348712
792,49999,47431.16258500007
793,3888,1145.5725318660589
794,22890,24020.788842732407
795,10980,13460.329369755871
796,34990,31982.369143512267
797,10490,9933.982850702429
798,15990,16887.229389286884
799,7999,8953.212002544908
800,6600,7623.848290326088
801,5999,5082.238101690171
802,6280,7895.122139558116
803,7389,6874.614109686785
804,5990,6282.555053504015
805,12900,19119.425803687343
806,28400,25647.37905336219
807,8790,7361.011563138114
808,8940,9769.015332204717
809,40390,46350.563298234905
810,7800,6417.8679025415
811,21990,25359.994588940815
812,3500,-763.2466286608578
813,19390,26070.95181904082
814,6700,4936.540619161158
815,27390,28940.42045756317
816,9999,7221.75659580472
817,16900,17877.421453671792
818,24890,23050.969963014504
819,3499,3820.256993508203
820,8490,9509.017972804613
821,5999,3906.162160448259
822,12950,13392.966213813614
823,35480,23571.129246556033
824,27980,27433.741337759922
825,7450,8976.115866816188
826,13028,21624.98162834483
827,6950,4458.641880863526
828,28960,29953.26923903653
829,26980,29641.980630075635
830,24399,22691.14598880511
831,5300,5767.3011775845625
832,24450,19607.58732754973
833,13990,14089.94824632897
834,35250,35017.42066074478
835,13999,13150.506389376782
836,6900,5004.768547134243
837,64652,23136.414352009575
838,5600,5356.000240775482
839,10900,12533.905991768355
840,9499,9257.584823442266
841,28990,30153.9342129154
842,6980,6019.541023439673
843,28000,26233.031992254844
844,37880,38990.380325564925
845,9990,9259.002470803753
846,5000,1036.6315406544345
847,15985,18502.39374723753
848,22990,15163.360524424743
849,20960,22357.96274133944
850,7000,10190.0228865167
851,8700,11493.447700480563
852,11190,11791.007010208188
853,149900,139614.2978728746
854,7150,7303.501299756232
855,7990,6458.6515610483
856,4950,854.8739043539808
857,10920,13194.271261175989
858,11490,12383.129207475682
859,11500,12034.668672116735
860,8590,7607.742976455629
861,13999,15621.796782189875
862,6999,10022.893233572224
863,22135,25784.029997022488
864,10690,12797.324766782123
865,20290,27471.1576134268
866,17865,19568.72849509011
867,12000,9126.698323264744
868,24980,25860.54260872444
869,18888,20990.369252391483
870,28999,30831.791240776663
871,5900,2485.885284162596
872,6990,6653.792907039317
873,74890,85899.53061891411
874,116800,111421.84265567898
875,10700,13018.479280900756
876,7999,7878.86258066375
877,113890,94087.97428024822
878,10100,11840.224987638256
879,17999,26948.759635387596
880,17790,20384.555409858964
881,7990,8693.664357204816
882,8789,10568.213801863898
883,11333,11594.696703044912
884,7000,6103.126768373326
885,8790,9131.817987773755
886,4500,2342.4353433207325
887,7777,7431.690331081916
888,34990,31993.42406704797
889,11580,12896.82018776409
890,9600,9103.766219982479
891,13450,21423.840012619763
892,11450,11704.578915133796
893,5999,6148.857080109774
894,6890,6038.748512251745
895,8989,11040.933615297603
896,5850,1408.929901108164
897,13090,15785.849476804668
898,17499,20821.453724033232
899,22862,19101.96487324027
900,12500,17080.672872976735
901,6500,6210.250519147738
902,10980,9730.91157557119
903,6990,6757.940590731265
904,15900,15823.801366464268
905,3500,1714.4106341773422
906,6800,6556.911145611264
907,7000,6470.944674606915
908,7870,4263.717896647704
909,18450,17380.783379987468
910,2950,-6360.93965009111
911,159890,166151.62008273893
912,11300,12204.31060627632
913,11480,12259.922643287124
914,27480,24249.914239008074
915,8790,10737.176084415914
916,35480,33013.10982813091
917,29450,40100.644061466504
918,12600,16063.08959355065
919,152899,71133.68831719024
920,12755,12872.726626179172
921,23977,27242.085164102173
922,9830,8613.036472674677
923,8950,9915.788781045261
924,38950,36787.91234131444
925,89980,75107.85178192129
926,10500,15662.371300209652
927,11760,13317.910719823114
928,84500,95735.28118592805
929,16990,22955.129850713074
930,8940,10742.190762906966
931,6890,8178.463644247669
932,7990,6800.015491843258
933,17285,19460.846109621536
934,8000,9965.75372050597
935,6950,3266.4068227776133
936,21780,19240.36282562376
937,21880,27497.916718103446
938,12949,17239.647572870832
939,28950,27327.490810854397
940,9780,11925.39425071712
941,28500,28181.55476149225
942,9770,8945.48239432964
943,11980,13170.28358733536
944,27880,22220.865450922538
945,8650,8268.438137622534
946,30590,33758.60567759117
947,4700,-143.1735312545061
948,17900,25009.57494553258
949,24550,21496.125190813553
950,12900,11135.928613702134
951,42999,38647.98459890547
952,5500,1450.1160685479317
953,18900,17068.40283956278
954,9690,9110.840545856803
955,27980,29901.400689550683
956,13390,15439.450898181358
957,36800,38341.52778638038
958,7100,7121.428397041265
959,20950,24990.61781914073
960,9999,6868.413164735359
961,7250,7424.870175591028
962,7990,8393.457266572776
963,5790,3394.128348207727
964,6600,6137.492050424427
965,10999,16464.367986014877
966,21440,25415.549325155196
967,10100,13509.338570245794
968,6950,7554.40503101268
969,6290,4127.128215751867
970,12200,12851.054582934526
971,7980,9249.125331940104
972,27900,29143.480907364068
973,22777,19208.761105210146
974,28980,23684.576329778287
975,9740,11621.382747685875
976,10990,16113.2910525692
977,4999,3254.7307183005087
978,3680,3007.988484488722
979,10700,12548.320853266088
980,14150,17170.99676054912
981,44899,41062.86597536688
982,56950,80669.83370669019
983,5700,2914.5453387376074
984,32990,26627.31743950676
985,23490,24688.848505453985
986,8220,8840.390724992492
987,30970,31785.975481887843
988,6990,6349.6274464265825
989,25940,24682.61527963374
990,4999,7424.84776903565
991,8000,8133.77912970049
992,26480,32798.46521801136
993,7490,7045.553969978846
994,2950,1723.4244106833103
995,5490,2808.310439167557
996,7450,4330.9212606999845
997,9850,12904.433959093947
998,6900,4662.625272974046
999,52440,50351.543516081496
